clauseId:ID(Clause),text,clauseNumber,:LABEL
cl_pol_chubb_672aec9c_e386cc59,Derivative Investigation means an internal inquiry or investigation undertaken by the Insured specifically and solely to determine how the Company should respond to a Derivative Demand received by an Insured or a Derivative Proceeding received by an Insured Person.,,Clause
cl_pol_chubb_672aec9c_a245dd08,"Derivative Investigation Costs means the reasonable and necessary fees, costs and expenses incurred by an Insured Person, with the Insurer’s prior written consent, solely in connection with the Insured Person’s preparation for and response to a Derivative Investigation in respect of that Insured Person. Derivative Investigation Costs does not include (i) the remuneration of any Insured Person, costs of their time or costs or overheads of any Company; or (ii) the costs of complying with any formal or informal discovery or other request seeking documents, records or electronic information in the possession or control of any Company, the requestor or any other third party.",,Clause
cl_pol_chubb_672aec9c_34b38ae4,Derivative Proceeding means a derivative claim brought against an Insured Person under Divisions 2 and 4 of Part 14 of the Companies Ordinance (Cap. 622) (HK) or common law or any equivalent law in any other jurisdiction on behalf of a Company by a shareholder of such Company.,,Clause
cl_pol_chubb_672aec9c_7910cfac,Director or Officer means a director or officer of the Company including de facto director.,,Clause
cl_pol_chubb_672aec9c_7203c538,"Chubb Elite V Directors & Officers Liability Insurance Policy Schedule & Wording, Hong Kong SAR (v. Aug 2016). Published 01/2019.",,Clause
cl_pol_chubb_672aec9c_af836442,"© 2019 Chubb. Coverages underwritten by one or more subsidiary companies. Not all coverages available in all jurisdictions. Chubb® and its respective logos, and Chubb. Insured.SM are protected trademarks of Chubb. ---",,Clause
cl_pol_chubb_672aec9c_7a0697da,means the periods in Item 9 of the Schedule from the date on which the Policy Period expires.,,Clause
cl_pol_chubb_672aec9c_64d720a4,means an employee (including but not limited to a secondee or consultant) of the Company:,,Clause
cl_pol_chubb_672aec9c_252335ea,- (i) acting in a managerial or supervisory capacity; - (ii) for an Employment Related Wrongful Act; or - (iii) in respect of any Claim or Investigation in which such employee is named as a co-defendant or is required to attend with any Director or Officer.,,Clause
cl_pol_chubb_672aec9c_2f680615,means any actual or alleged:,,Clause
cl_pol_chubb_672aec9c_02153aa6,"- (i) wrongful or unfair or constructive dismissal; - (ii) discharge or termination of employment; - (iii) breach of oral or written or implied contract; - (iv) employment-related misrepresentation; - (v) discrimination; - (vi) harassment; - (vii) wrongful failure to employ or promote; - (viii) wrongful deprivation of career opportunities; - (ix) wrongful discipline; - (x) failure to grant tenure or negligent evaluation; - (xi) failure to provide accurate references; - (xii) invasion of privacy; - (xiii) Retaliation; - (xiv) breach of duty whether arising under statutory law or common law or otherwise committed by or on behalf of the Insured in connection with the employment by the Company of any current, former or prospective employee; or - (xv) defamation.",,Clause
cl_pol_chubb_672aec9c_02029f28,"- (i) any actual or alleged or threatened Pollution; or - (ii) any regulator direction or request to test for, monitor, clean-up, remove, contain, treat, detoxify or neutralize Pollution.",,Clause
cl_pol_chubb_672aec9c_d969a850,means any Claim:,,Clause
cl_pol_chubb_672aec9c_926c93ea,- (i) that is a Securities Claim;,,Clause
cl_pol_chubb_672aec9c_14b1166a,"Chubb Elite V Directors & Officers Liability Insurance Policy Schedule & Wording, Hong Kong SAR (v. Aug 2016). Published 01/2019.",,Clause
cl_pol_chubb_672aec9c_209ab131,"© 2019 Chubb. Coverages underwritten by one or more subsidiary companies. Not all coverages available in all jurisdictions. Chubb® and its respective logos, and Chubb. Insured.SM are protected trademarks of Chubb. ---",,Clause
cl_pol_chubb_672aec9c_0722c08c,"1. a request for extradition of an Insured Person, a warrant for arrest in respect of an Insured Person or other proceedings under the provisions of the Fugitive Offenders Ordinance (Cap. 503) (HK) or any amendment or re-enactment thereof; 2. any associated appeals, including but not limited to, the pursuit of judicial review proceedings against the decision of any senior authorised representative of the Government of the Hong Kong Special Administrative Region to issue an extradition order under the Fugitive Offenders Ordinance (Cap. 503) (HK) or similar Federal, State or Territory law, or any amendment or re-enactment thereof; or 3. the equivalent of the above in any other jurisdiction.",,Clause
cl_pol_chubb_672aec9c_b26a48a8,A Wrongful Act is not required for cover for an Extradition Proceeding.,,Clause
cl_pol_chubb_672aec9c_375016ba,a restricted-access group of inter-connected networks accessible via a gateway or portal.,,Clause
cl_pol_chubb_672aec9c_c56dd8bc,"in respect of any conviction, judgment, finding, or refusal of relief by a judicial or arbitral tribunal:",,Clause
cl_pol_chubb_672aec9c_f72e2f1c,"1. if not appealed against, when the period in which an appeal must be brought has expired; or 2. if appealed against, when such appeal has been determined (unless the subject of a further appeal), abandoned or otherwise ceased and the period in which a further appeal must be brought has expired.",,Clause
cl_pol_chubb_672aec9c_0a3b6848,any jurisdiction other than the jurisdiction in which this Policy was issued.,,Clause
cl_pol_chubb_672aec9c_3f731b25,"the Insurer’s (or any other member company of the Chubb Limited’) standard public company directors and officers liability policy normally available within a Foreign Jurisdiction at the time when this Policy was issued. If more than one such policy exists, then Foreign Policy means the standard public company directors and officers liability policy most recently filed or most commonly used in the Foreign Jurisdiction. The term Foreign Policy does not include any partnership, management liability, pension trust, professional liability or private company entity policy, nor manuscripted, nor bespoke policies.",,Clause
cl_pol_chubb_672aec9c_cd97472e,"Insured Person and, in respect of Securities Claims only and otherwise solely for giving effect to the terms of this Policy, also the Company.",,Clause
cl_pol_chubb_672aec9c_0af96bcc,"a natural person who was, now is or becomes:",,Clause
cl_pol_chubb_672aec9c_10638797,1. a Director or Officer; 2. a Shadow Director;,,Clause
cl_pol_chubb_672aec9c_3b5e8ca6,"Chubb Elite V Directors & Officers Liability Insurance Policy Schedule & Wording, Hong Kong SAR (v. Aug 2016). Published 01/2019.",,Clause
cl_pol_chubb_672aec9c_93dd01c3,"© 2019 Chubb. Coverages underwritten by one or more subsidiary companies. Not all coverages available in all jurisdictions. Chubb® and its respective logos, and Chubb. Insured.SM are protected trademarks of Chubb. --- (iii) an Employee;",,Clause
cl_pol_chubb_672aec9c_3ae3469d,"(iv) any lawful spouse or domestic partner of any natural person as set out in (i), (ii), (iii), (vii), (viii) and (ix) of this Definition, but only in respect of the Wrongful Act of such identified persons;",,Clause
cl_pol_chubb_672aec9c_3e08886f,"(v) the estate, heir or legal representative of a deceased Director or Officer or Employee;",,Clause
cl_pol_chubb_672aec9c_f5c24973,"(vi) the legal representative of a Director or Officer or Employee in the event of the incapacity, insolvency or bankruptcy of such Director or Officer or Employee;",,Clause
cl_pol_chubb_672aec9c_e225b03c,"(vii) all approved persons of the Company who perform controlled functions as specified under Section 59 of the UK Financial Services and Markets Act 2000, from time to time;",,Clause
cl_pol_chubb_672aec9c_1cf50d4e,(viii) a prospective director in any listing particulars or prospectus issued by the Company;,,Clause
cl_pol_chubb_672aec9c_7657c41e,(ix) a lawyer employed by the Company who in their capacity as such must comply with the US Sarbanes-Oxley Act 2002;,,Clause
cl_pol_chubb_672aec9c_5a7deede,"(x) a trustee of a pension, retirement or provident benefit fund established for the benefit of the employee of the Company;",,Clause
cl_pol_chubb_672aec9c_938c7488,(xi) a senior accounting officer as defined under the UK Finance Act 2009; or,,Clause
cl_pol_chubb_672aec9c_218bcbc6,"(xii) a management committee member, member of a supervisory or management board; but only when and to the extent that such Insured Person is acting for and on behalf of the Company in any of the capacities referred to above.",,Clause
cl_pol_chubb_672aec9c_a413b522,Insured Person does not include an external auditor.,,Clause
cl_pol_chubb_672aec9c_f5ed7166,3.26 Insurer means Chubb Insurance Hong Kong Limited.,,Clause
cl_pol_chubb_672aec9c_402b79fb,3.27 Intranet means an electronic network owned and controlled by the Insured which contains information about the Insured’s business and is only accessible to designated employees and not to the general public.,,Clause
cl_pol_chubb_672aec9c_3ec741f5,"3.28 Investigation means a formal or official investigation, examination or inquiry into the Company or an Insured Person in their capacity as such Insured Person at which the attendance of such Insured Person is first required or requested in writing by the investigating body, including by the service of a target letter or Wells Notice during the Policy Period. For the sole purpose of giving effect to the terms of this Policy where the context requires, and subject always to their specific terms of cover, Investigation shall also include a Pre-Investigation and a Derivative Investigation.",,Clause
cl_pol_chubb_672aec9c_91fe0a47,"3.29 Legal Representation Expenses means the reasonable legal costs or related professional fees incurred by or on behalf of an Insured Person (but not including any remuneration, cost of their time or costs or overheads of any Company) with the prior written consent of the Insurer, not to be unreasonably withheld or delayed, directly in connection with such Insured Person co-operating (including the provision of information or documents) with an Investigation.",,Clause
cl_pol_chubb_672aec9c_041af60f,3.30 Limit of Liability means the amount stated in Item 3 of the Schedule.,,Clause
cl_pol_chubb_672aec9c_de084883,3.31 Loss means:,,Clause
cl_pol_chubb_672aec9c_d5eddef2,(i) all amounts which an Insured Person is legally and personally obligated to pay including but not limited to:,,Clause
